factor	Group		
nope	AIP2_ARATH		
nope	YTHD2_MACFA		
nope	RPI4_ARATH		
nope	HST_ARATH		
nope	CID4_ARATH		
nope	PUMP4_ARATH		
nope	CYSK2_SCHPO		
nope	MCFM_DICDI		
nope	KSL11_ORYSI		
nope	COX10_ARATH		
nope	ZFY26_BOVIN		
nope	GUN22_ORYSJ		
nope	OEP80_ORYSJ		
nope	NFXL2_ARATH		
nope	GPAM1_MOUSE		
nope	SNR40_HUMAN		
nope	CLPX_PSEFS		
nope	FER3_MAIZE		
nope	VGA_BPS13		
nope	P24B2_ARATH		
nope	TXLNA_HUMAN		
nope	RPO2A_TOBAC		
nope	VSR4_ARATH		
nope	C7016_ORYSJ		
nope	MAF1_SOLLC		
nope	MCU4_ARATH		
nope	LCB2D_ORYSJ		
nope	LRKS5_ARATH		
nope	CSCL3_ARATH		
nope	SEC62_MOUSE		
nope	DNJC2_DANRE		
nope	SMB_ARATH		
nope	U74E2_ARATH		
nope	EPN2_ARATH		
nope	NDC1_ARATH		
nope	RNF4_HUMAN		
nope	RLT1_ARATH		
nope	LPAT1_BRANA		
nope	CAPP1_MAIZE		
nope	HNRPQ_RAT		
nope	FATB_GOSHI		
nope	H2A3_MEDTR		
nope	ACBP5_ARATH		
nope	PAT1_ARATH		
nope	UBP6_ARATH		
nope	TET8_ARATH		
nope	GLNAC_MAIZE		
nope	NUD20_ARATH		
nope	ACY1_PIG		
nope	PIGV_MOUSE		
nope	MSBP2_ARATH		
nope	CB23_ORYSJ		
nope	YIF1A_BOVIN		
nope	Y9963_DICDI		
nope	PANK1_ORYSJ		
nope	YRDC_BOVIN		
nope	U2AFB_ORYSJ		
nope	AB25G_ARATH		
nope	BACC_BACIU		
nope	RSH3C_ARATH		
nope	WRK19_ARATH		
nope	YUID_BACSU		
nope	UVR8_ARATH		
nope	ORR26_ORYSJ		
nope	BAME1_ARATH		
nope	ANKZ1_MOUSE		
nope	SIP12_MAIZE		
nope	EIF3C_ARATH		
nope	HAT1_MAIZE		
nope	RTNLC_ARATH		
nope	LYST_MOUSE		
nope	AB17B_CHICK		
nope	CBK1_PNECA		
nope	NC101_ARATH		
nope	KC1A_PIG		
nope	PRL2_ARATH		
nope	PSAJ_ORYSJ		
nope	ACC1_ORYSJ		
nope	CIGR2_ORYSJ		
nope	YCF2_LEMMI		
nope	DNJ20_ARATH		
nope	LACE1_MOUSE		
nope	FER6_MAIZE		
nope	PUR1_VIGAC		
nope	CSPLH_MAIZE		
nope	Y2090_ARATH		
nope	ALA10_ARATH		
nope	CID13_ARATH		
nope	DEF1B_ORYSJ		
nope	FB237_ARATH		
nope	GBP1_CHLAE		
nope	GBA2_HUMAN		
nope	TRNHC_ARATH		
nope	BEN1_ARATH		
nope	ORR24_ORYSI		
nope	TSS_ARATH		
nope	Y5814_ORYSJ		
nope	OP161_ARATH		
nope	RS202_ARATH		
nope	HAK25_ORYSJ		
nope	CLPD1_ORYSJ		
nope	ROC1_NICSY		
nope	IF2P_SCHPO		
nope	E134_MAIZE		
nope	DOHH2_ORYSJ		
nope	ATD3B_XENLA		
nope	SEP15_BOVIN		
nope	XRCC2_ARATH		
nope	ERLN2_XENTR		
nope	GONS3_ARATH		
nope	NPS12_ARATH		
nope	GT2_ORYSJ		
nope	ERF1_SOLLC		
nope	AGD11_ARATH		
nope	CSK2A_MAIZE		
nope	DCK_MOUSE		
nope	MBD2_ARATH		
nope	WAKLS_ARATH		
nope	PP212_ARATH		
nope	PRP39_YEAST		
nope	RSLE4_ORYSJ		
nope	PP145_ARATH		
nope	PCNB_HAEIN		
nope	TBL34_ARATH		
nope	RS231_ARATH		
nope	HSFA9_ORYSJ		
nope	EIF2A_MOUSE		
nope	SERC3_BOVIN		
nope	CXE6_ARATH		
nope	UTP11_ORYSJ		
nope	PR2E1_ORYSJ		
nope	HBP1A_WHEAT		
nope	CHID1_DANRE		
nope	DOF53_ARATH		
nope	ARC5A_ARATH		
nope	SPX1_ORYSJ		
nope	PAPS2_ARATH		
nope	ESYT1_HUMAN		
nope	SR45_ARATH		
nope	TIF6A_ORYSI		
nope	ILV5_ARATH		
nope	WAKLI_ARATH		
nope	GME1_ORYSJ		
nope	PTPA2_DICDI		
nope	SNUT2_MOUSE		
nope	MED27_ARATH		
nope	FTSZ1_ARATH		
nope	SBT15_ARATH		
nope	CLASR_HUMAN		
nope	ATG7_ARATH		
nope	KRP1_ORYSJ		
nope	PREY_BOVIN		
nope	MF14A_MOUSE		
nope	2AAA_PEA		
nope	PSD7B_ARATH		
nope	ACBP4_ARATH		
nope	YCH5_YEAST		
nope	RB3GP_XENLA		
nope	AMI1_ARATH		
nope	CHR10_ARATH		
nope	HACL1_ORYSJ		
nope	SSL11_ARATH		
nope	BSH_ARATH		
nope	AB4C_MAIZE		
nope	UBC2_MEDSA		
nope	MSP1_YEAST		
nope	SMD2_DICDI		
nope	ADCK2_HUMAN		
nope	ARMC8_BOVIN		
nope	WDR83_XENLA		
nope	PR1C_TOBAC		
nope	RMA1_CAPAN		
nope	RL30_MAIZE		
nope	G3PC1_MAIZE		
nope	FY_ARATH		
nope	RS9_BARHE		
nope	CYT1_MAIZE		
nope	SUF4_ARATH		
nope	MCA5_ARATH		
nope	Y3725_ARATH		
nope	SMD3B_ARATH		
nope	TCEA2_TULGE		
nope	PI3R4_PONAB		
nope	ARP5_ORYSJ		
nope	BRD1_HUMAN		
nope	OEP21_ORYSJ		
nope	AL3I1_ARATH		
nope	SR34_ARATH		
nope	SUT3_STYHA		
nope	U553_DICDI		
nope	PMTH_ARATH		
nope	LPA3_ARATH		
nope	SUS5_ORYSJ		
nope	LEU3_SOLTU		
nope	G11A_ORYSJ		
nope	AB13C_ORYSJ		
nope	NUBPL_MOUSE		
nope	TET20_ARATH		
nope	CSTR5_ARATH		
nope	TRUA1_PARUW		
nope	YPQ1_YEAST		
nope	MORF1_ARATH		
nope	WDL1_ARATH		
nope	LHWL2_ARATH		
nope	SART3_HUMAN		
nope	AL221_ARATH		
nope	NDUB8_ARATH		
nope	HRD3_ORYSJ		
nope	Y1518_ARATH		
nope	PUS3_ORYSJ		
nope	PPD7_ARATH		
nope	PLA5_ORYSI		
nope	GRIK1_ARATH		
nope	Y2579_ARATH		
nope	YD057_YEAST		
nope	Y1174_SYNP6		
nope	DHFS_ARATH		
nope	CALS5_ARATH		
nope	DCA13_XENLA		
nope	RMD5A_MOUSE		
nope	MON1A_MOUSE		
nope	FLP2_ORYSJ		
nope	HEL2_SCHPO		
nope	YDQ4_SCHPO		
nope	CWC22_MOUSE		
nope	SHH2_ARATH		
nope	DNAJ_CLOBB		
nope	CDPKS_ARATH		
nope	TIM9_ORYSJ		
nope	PIGT_HUMAN		
nope	RNZN_ARATH		
nope	MRT4_BOVIN		
nope	BUD13_MOUSE		
nope	VIP2_MOUSE		
nope	RS23_FRAAN		
nope	RH30_ORYSJ		
nope	SAG39_ORYSI		
nope	RK10_TOBAC		
nope	SUT34_ARATH		
nope	PROD2_ARATH		
nope	CCT15_ARATH		
nope	KIC_ARATH		
nope	MGDP1_HUMAN		
nope	RNF10_BOVIN		
nope	MFP_ORYSJ		
nope	RFA1_SCHPO		
nope	CC124_HUMAN		
nope	G3PP2_ARATH		
nope	RNP1_ARATH		
nope	PDCL3_HUMAN		
nope	SCC3_ARATH		
nope	KCO2_ORYSJ		
nope	ZDP_ARATH		
nope	Y6344_ARATH		
nope	KHSE_ARATH		
nope	GRXC4_ORYSJ		
nope	FAR_SIMCH		
nope	CRK3_ARATH		
nope	UGT6_CATRO		
nope	RL36_SYNY3		
nope	NUCL1_ORYSJ		
nope	Y6461_DICDI		
nope	CERL2_ARATH		
nope	GH33_ORYSJ		
nope	ECA1_ARATH		
nope	SKI28_ARATH		
nope	YGI2_YEAST		
nope	FBLK2_ARATH		
nope	EMF2_ARATH		
nope	STML2_HUMAN		
nope	TGA4_ARATH		
nope	IWS1_MOUSE		
nope	C76C4_ARATH		
nope	DRL15_ARATH		
nope	CLP1L_BOVIN		
nope	2ABA_ARATH		
nope	ALKBH_ARATH		
nope	NRPB1_ARATH		
nope	AEE19_ARATH		
nope	LRP6C_ARATH		
nope	P2SAF_ORYSJ		
nope	PP218_ARATH		
nope	RPAP2_ORYSJ		
nope	CNOT1_DANRE		
nope	MP3K2_ARATH		
nope	ECD_ARATH		
nope	TID_DROME		
nope	RH37_ORYSJ		
nope	PIRL_SOLLC		
nope	RZ1C_ARATH		
nope	MSSP2_ARATH		
nope	VAP41_ARATH		
nope	ABKC_DICDI		
nope	GLR28_ARATH		
nope	SR140_MOUSE		
nope	U73C3_ARATH		
nope	NFRKB_MOUSE		
nope	SDHA_ORYSJ		
nope	AMPP1_SORMK		
nope	LRK44_ARATH		
nope	THRC_SOLTU		
nope	TRAC9_MAIZE		
nope	STK16_HUMAN		
nope	P2C62_ORYSJ		
nope	MAD1_ARATH		
nope	U7A16_PYRCO		
nope	GUAA_PELPB		
nope	BFR2_YARLI		
nope	PHB2_ARATH		
nope	RPR1A_MOUSE		
nope	KADC_MAIZE		
nope	ORR21_ORYSJ		
nope	SUS4_ORYSJ		
nope	SIB1_ARATH		
nope	TRPB2_AQUAE		
nope	C76B6_CATRO		
nope	Y4103_VIBPA		
nope	UBC23_ARATH		
nope	PQL3_ARATH		
nope	GUN24_ORYSJ		
nope	RF1_ZYMMO		
nope	XTH24_ARATH		
nope	14331_MAIZE		
nope	NTO1_YEAST		
nope	ENL2_ARATH		
nope	PTI13_ARATH		
nope	SCP45_ARATH		
nope	AMPD_ORYSJ		
nope	FACE2_ARATH		
nope	PPR19_ARATH		
nope	NDUAC_ARATH		
nope	MK67I_XENTR		
nope	HMG14_ARATH		
nope	Y5986_ARATH		
nope	PURA1_SORBI		
nope	WBS22_MOUSE		
nope	JI60_HORVU		
nope	RK18_ORYSJ		
nope	RUTD_METC4		
nope	VPS4_ARATH		
nope	CML16_ORYSJ		
nope	DYHC2_PLAF7		
nope	AUXI1_ARATH		
nope	TBL33_ARATH		
nope	TSNAX_PONAB		
nope	RL13_RUBXD		
nope	C72A1_CATRO		
nope	M820_ARATH		
nope	PLZ12_LUPPO		
nope	RLA3_MAIZE		
nope	PP16_ARATH		
nope	FBX14_ARATH		
nope	AAT_THET8		
nope	BOB1_ARATH		
nope	SIP21_MAIZE		
nope	RBP47_NICPL		
nope	HS223_ORYSJ		
nope	PLT6_ARATH		
nope	CID11_ARATH		
nope	DPE2_ORYSJ		
nope	FUT1_PEA		
nope	NUG2_ORYSJ		
nope	AT18F_ARATH		
nope	CP21A_ARATH		
nope	PSBR_HORVU		
nope	GDPD6_ARATH		
nope	TM45B_RAT		
nope	ULP1A_ARATH		
nope	ACCH3_ARATH		
nope	DRB1_ORYSJ		
nope	Y2215_ARATH		
nope	IF2_GRABC		
nope	TSR3_MOUSE		
nope	LORF2_MOUSE		
nope	EXOS3_DICDI		
nope	MPP10_HUMAN		
nope	AIFM2_TAEGU		
nope	PCF2_ORYSJ		
nope	FABG4_BRANA		
nope	CASTO_ORYSJ		
nope	PABP8_ARATH		
nope	MDAR_PEA		
nope	ZDH22_ARATH		
nope	RBK2_ARATH		
nope	Y3721_ARATH		
nope	STP7_ARATH		
nope	RAB7_CENCI		
nope	R27A2_ARATH		
nope	TBA1_HORVU		
nope	KISHA_MOUSE		
nope	VA0D_ORYSJ		
nope	SAT1_ORYSJ		
nope	GDT13_ORYSJ		
nope	CNO10_RAT		
nope	AP1G1_ARATH		
nope	DJC10_XENLA		
nope	APS2_ARATH		
nope	DNAJ_METCA		
nope	VPS45_ARATH		
nope	SCE3_BRANA		
nope	ATPX_SPIOL		
nope	PLAP_MOUSE		
nope	MGLL_HUMAN		
nope	IDD11_ARATH		
nope	SPCS2_ARATH		
nope	DAAA_ARATH		
nope	GAT19_ORYSJ		
nope	RL7_PROM1		
nope	RIPX_MAIZE		
nope	PTR16_ARATH		
nope	WRKY3_ARATH		
nope	SAC1_ARATH		
nope	SL11_ORYSJ		
nope	GPI3_SCHPO		
nope	YCF68_EUCGG		
nope	2A5G_ARATH		
nope	GFPT2_RAT		
nope	ARF_VIGUN		
nope	TFB4_ARATH		
nope	PMGT2_TETNG		
nope	RING2_ARATH		
nope	GCST_FLAPR		
nope	CTBP_ARATH		
nope	ECH2_ARATH		
nope	CAAT5_ARATH		
nope	ERF1X_ARATH		
nope	LONP2_ORYSI		
nope	RK6_ARATH		
nope	4CLL6_ORYSJ		
nope	CSTR4_ORYSJ		
nope	DMC1_LILLO		
nope	CDS1_SOLTU		
nope	DCAF8_MOUSE		
nope	GCP5_HUMAN		
nope	RIC2_ORYSJ		
nope	6PGL1_ORYSI		
nope	RL292_ARATH		
nope	SBNO_DROME		
nope	CDPK2_ORYSJ		
nope	APT11_DICDI		
nope	Y3136_ARATH		
nope	RWA3_ARATH		
nope	MIFH_TRISP		
nope	U5S1_CHICK		
nope	TLP6_ORYSJ		
nope	PP157_ARATH		
nope	ACY1_DICDI		
nope	YL92_SCHPO		
nope	SRPR_DICDI		
nope	RETST_DANRE		
nope	RCC2_DANRE		
nope	RL191_ARATH		
nope	LRK18_ARATH		
nope	GLDH1_ORYSJ		
nope	DNJ6A_XENLA		
nope	CYAA_SCHPO		
nope	BUD13_RAT		
nope	SPSA4_ORYSJ		
nope	PS12A_ARATH		
nope	GTE8_ARATH		
nope	RLMN_SHELP		
nope	UPP_ARATH		
nope	IQM5_ARATH		
nope	GID1_ORYSJ		
nope	CSCL6_ARATH		
nope	RK29_MAIZE		
nope	PIP21_MAIZE		
nope	TBP2_ORYSJ		
nope	QORX_HUMAN		
nope	NOG1_ENCCU		
nope	NLTL5_ARATH		
nope	MAD56_ORYSJ		
nope	CHS1_HORVU		
nope	KU80_ORYSJ		
nope	MRD1_CANGA		
nope	MTND4_ORYSJ		
nope	GRDH1_ARATH		
nope	INH18_ECOLI		
nope	MFS12_MOUSE		
nope	PREP1_ARATH		
nope	TRM51_VITVI		
nope	PRS8B_ARATH		
nope	YB1C_SCHPO		
nope	WAKLA_ARATH		
nope	CHLP_ARATH		
nope	BZR2_ORYSJ		
nope	ATX3_ARATH		
nope	SYTM2_ARATH		
nope	GDC_MOUSE		
nope	AB1C_ARATH		
nope	GLYR2_ARATH		
nope	ALG2_HUMAN		
nope	ARF3_ARATH		
nope	PBS1_ARATH		
nope	PABP_NEOFI		
nope	SMC21_ARATH		
nope	OCT7_ARATH		
nope	RM02_ORYSJ		
nope	CYC_ORYSJ		
nope	DOT2_ARATH		
nope	BCAT5_ARATH		
nope	ZFPL1_CAEEL		
nope	PLC_LISMO		
nope	SSC14_ARATH		
nope	BON1_ARATH		
nope	H2B1_WHEAT		
nope	PPCK1_ARATH		
nope	DNJC2_RAT		
nope	MP701_ORYSJ		
nope	ERG24_ARATH		
nope	SUCA_ORYSJ		
nope	OST3_ORYSJ		
nope	IF2_ACICJ		
nope	GIS2_YEAST		
nope	YBEY_SULSY		
nope	SAT4_ORYSJ		
nope	FB330_ARATH		
nope	DHB4_RAT		
nope	DTX12_ARATH		
nope	HIDM_GLYEC		
nope	OBE3_ARATH		
nope	RM06_MARPO		
nope	CHLP_ORYSJ		
nope	NU50B_ARATH		
nope	TM230_PONAB		
nope	KEA1_ARATH		
nope	SC11C_RAT		
nope	STLP2_ARATH		
nope	DTX39_ARATH		
nope	PATL1_DANRE		
nope	IPIPR_MENPI		
nope	FBXL7_HUMAN		
nope	RUS6_ARATH		
nope	MGAT3_RAT		
nope	MAN2_ORYSJ		
nope	AGO4B_ORYSJ		
nope	NSUN2_XENLA		
nope	NSA2_DICDI		
nope	PIGB_MOUSE		
nope	MGST3_MOUSE		
nope	OLA1_ORYSJ		
nope	Y1015_ARATH		
nope	EIF3K_ORYSJ		
nope	TC132_ARATH		
nope	LOL4_ORYSJ		
nope	U1165_ARATH		
nope	ALA9_ARATH		
nope	KPYA_RICCO		
nope	STK38_PONAB		
nope	PPR58_ARATH		
nope	POT1A_ARATH		
nope	CW15A_XENLA		
nope	NFYB3_ARATH		
nope	PYRG2_XENLA		
nope	TCMO_ZINVI		
nope	SKI3_ARATH		
nope	NCPR_CATRO		
nope	SF3B4_RAT		
nope	STIP1_ARATH		
nope	RRFC_ORYSJ		
nope	NAR1_ARATH		
nope	GP107_MOUSE		
nope	MPK12_ORYSJ		
nope	METE1_ORYSJ		
nope	ZDHC9_ARATH		
nope	HIBC8_ARATH		
nope	EMC2A_XENLA		
nope	RL9_SOLUE		
nope	NDA8B_ARATH		
nope	FABG3_BRANA		
nope	NRT23_ORYSJ		
nope	WTR45_ARATH		
nope	ZIP6_ORYSJ		
nope	WHY2_ARATH		
nope	VSR3_ARATH		
nope	CAS_MAIZE		
nope	KCA1_ARATH		
nope	UVSSA_ARATH		
nope	ATG10_ARATH		
nope	PAL2_ORYSJ		
nope	PHSD_ARATH		
nope	MTBC_MAIZE		
nope	PLDG1_ARATH		
nope	FB27_ARATH		
nope	SHPRH_MOUSE		
nope	CLPR3_ARATH		
nope	DNAJ_DEIPM		
nope	ACA6_ORYSJ		
nope	HMA2_ARATH		
nope	BPOC_MYCTU		
nope	MB3R1_ARATH		
nope	RSMB_SHEON		
nope	KCS12_ARATH		
nope	1A112_ARATH		
nope	EPL1_ASPFU		
nope	MTPC4_ARATH		
nope	2ABB_ORYSI		
nope	SHPRH_HUMAN		
nope	GDI1_ARATH		
nope	HEXP_LEIMA		
nope	FDM2_ARATH		
nope	DNJ21_ARATH		
nope	DCR_ARATH		
nope	H2A2_ORYSJ		
nope	ASNA_NEMVE		
nope	DEXH7_ARATH		
nope	KELP_ARATH		
nope	TPS1_SORBI		
nope	GH35_ORYSJ		
nope	ACAP1_ARATH		
nope	DNJ13_ARATH		
nope	BET11_ARATH		
nope	NET4B_ARATH		
nope	XPO1A_ARATH		
nope	MUL1_HUMAN		
nope	E2FA_ARATH		
nope	CLPP_SORBI		
nope	VIP3_ARATH		
nope	FABI2_ORYSJ		
nope	S17P_WHEAT		
nope	EIL1_ARATH		
nope	GYRB_ORYSJ		
nope	GLR34_ARATH		
nope	SIP1_ORYSJ		
nope	NADK2_ORYSJ		
nope	ECA4_ARATH		
nope	MAN6_ORYSJ		
nope	EBP2_ARATH		
nope	PP395_ARATH		
nope	CNGC1_ARATH		
nope	GSH1A_ORYSI		
nope	PGES2_BOVIN		
nope	PP150_ARATH		
nope	SYDC2_ARATH		
nope	BARD1_ARATH		
nope	CML49_ARATH		
nope	14333_ORYSJ		
nope	TD1_MAIZE		
nope	LIP_STAHY		
nope	PYRH_PROMA		
nope	NDHM_ORYSJ		
nope	FES1_ASPOR		
nope	ARC6_ARATH		
nope	CARME_RAT		
nope	ALDH_CRAPL		
nope	RMA1_ARATH		
nope	FBK21_ARATH		
nope	COQ4_ARATH		
nope	YBEG_SCHPO		
nope	OEP80_ORYSI		
nope	SR542_SOLLC		
nope	F188A_BOVIN		
nope	DNAJ_ACIAD		
nope	COMT1_COFCA		
nope	PP254_ARATH		
nope	GPH2_PSEAE		
nope	C78A9_ARATH		
nope	PIF1_EMENI		
nope	HEN2_ARATH		
nope	VDLC_HELPY		
nope	MTP4_ORYSJ		
nope	DOF54_ARATH		
nope	PP139_ARATH		
nope	VIP2_NICBE		
nope	ADCK1_HUMAN		
nope	C3H59_ORYSJ		
nope	AB3A_ARATH		
nope	TMN1_ARATH		
nope	KAD7_ORYSJ		
nope	Y2369_ARATH		
nope	ACH11_ARATH		
nope	PALD_CHICK		
nope	NOB1_BOVIN		
nope	DPP9_MOUSE		
nope	LORF2_HUMAN		
nope	TF3C2_HUMAN		
nope	DTX53_ARATH		
nope	GUX8_ARATH		
nope	ELMO3_RAT		
nope	EI2BG_DICDI		
nope	SPXS1_DICDI		
nope	AMPP1_TUBMM		
nope	ENL1_ARATH		
nope	RPC1_DICDI		
nope	PRP19_ORYSJ		
nope	DTX10_ARATH		
nope	Y1534_ARATH		
nope	PSD7A_ARATH		
nope	CSLH3_ORYSJ		
nope	TPRA1_DANRE		
nope	DJC13_HUMAN		
nope	ENO_ORYSJ		
nope	ULP1D_ARATH		
nope	PPR22_ARATH		
nope	PTI11_ARATH		
nope	RPF2_ORYSJ		
nope	CGEP_ARATH		
nope	SAG12_ARATH		
nope	IF4G1_WHEAT		
nope	PP123_ARATH		
nope	TL29_SOLLC		
nope	MAPT_ARATH		
nope	RR7_SORBI		
nope	PRS7_ORYSJ		
nope	SKI2_ARATH		
nope	LIPG_CANLF		
nope	GAT18_ORYSI		
nope	PPD6_ARATH		
nope	TTC5_BOVIN		
nope	PIP_AERSO		
nope	TRPC_ARATH		
nope	C76M6_ORYSJ		
nope	PUR5_VIGUN		
nope	SUVH9_ARATH		
nope	AROC1_SOLLC		
nope	ROC5_ORYSJ		
nope	TAF7_ARATH		
nope	SCRK6_ARATH		
nope	RNG1A_ARATH		
nope	STN8_ARATH		
nope	C87A3_ORYSJ		
nope	AB7A_ARATH		
nope	SYP43_ARATH		
nope	PUB42_ARATH		
nope	APT2_ARATH		
nope	GDPD4_ARATH		
nope	G2OX8_ARATH		
nope	CYSK1_ORYSJ		
nope	AB2G_ARATH		
nope	HACL_ORYSJ		
nope	YS049_HUMAN		
nope	CALS2_ARATH		
nope	PPA16_ARATH		
nope	CNR10_MAIZE		
nope	HSL2_ARATH		
nope	ARMC7_MOUSE		
nope	Y8359_ORYSI		
nope	PP163_ARATH		
nope	PRFA_POLPE		
nope	CAO_ORYSJ		
nope	SDN5_ARATH		
nope	GBP1_PONAB		
nope	VP13B_DICDI		
nope	Y5498_ORYSJ		
nope	MIC1_HUMAN		
nope	PIPNA_MOUSE		
nope	AP2_ARATH		
nope	BBX25_ARATH		
nope	CLPP6_ARATH		
nope	PXMP2_BOVIN		
nope	EVI5_DROME		
nope	HUAL3_ARATH		
nope	ORP1C_ARATH		
nope	Y5537_ARATH		
nope	HYES_RAT		
nope	LIP1_ARATH		
nope	PPI1_ARATH		
nope	ALDOL_ORYSJ		
nope	PGKH1_ARATH		
nope	YCF39_CYAPA		
nope	BAS1_ORYSJ		
nope	UBC27_ARATH		
nope	ACR4_ARATH		
nope	Y1666_ARATH		
nope	CCR4E_ARATH		
nope	A60DA_DROME		
nope	GRWD1_DICDI		
nope	SWA1_ARATH		
nope	PSAB_SORBI		
nope	AOX1B_ARATH		
nope	GIGAN_ORYSJ		
nope	PSBS_SOLLC		
nope	PUMP1_ARATH		
nope	PDI_MAIZE		
nope	TLP7_ORYSJ		
nope	LSM8_ARATH		
nope	FUT13_ARATH		
nope	NHLC2_BOVIN		
nope	TF2H2_ARATH		
nope	GDC_BOVIN		
nope	DNAJ_SYNP2		
nope	GPN1_DICDI		
nope	Y1514_ARATH		
nope	IPO4_MOUSE		
nope	PRI1_MOUSE		
nope	CMTA2_ARATH		
nope	PSME4_ARATH		
nope	LRK52_ARATH		
nope	PUX2_ARATH		
nope	ESF2_DEBHA		
nope	SILD_FORIN		
nope	TL15A_ARATH		
nope	SPX4_ORYSJ		
nope	FES1_USTMA		
nope	RL72_ARATH		
nope	ASPR1_ORYSJ		
nope	GRPE_NITWN		
nope	ACCH7_ARATH		
nope	UBTD2_DANRE		
nope	Y8111_DICDI		
nope	SDH5_ORYSJ		
nope	NADE_ORYSJ		
nope	HOX32_ORYSJ		
nope	TBL14_ARATH		
nope	CAD8C_ORYSJ		
nope	ALB31_ARATH		
nope	Y663_CHLTE		
nope	PRPF3_CHICK		
nope	CM2_ARATH		
nope	METL5_MOUSE		
nope	T184C_PONAB		
nope	FB253_ARATH		
nope	PGLR_VITVI		
nope	SC13B_ARATH		
nope	HOS4_YEAST		
nope	RH3_ORYSJ		
nope	RH12_ORYSJ		
nope	MP702_ORYSJ		
nope	PP117_ARATH		
nope	CYC_CUCMA		
nope	LACS4_ARATH		
nope	ARFG_ORYSJ		
nope	CAF2P_MAIZE		
nope	PAT_PETHY		
nope	SODCP_ORYSJ		
nope	APG_ORYSJ		
nope	PUB33_ARATH		
nope	SAMC_XENTR		
nope	NTAN1_MOUSE		
nope	LRP1A_ARATH		
nope	PSA_ORYSJ		
nope	PYRG2_BOVIN		
nope	C3H49_ORYSJ		
nope	TIM8_ARATH		
nope	VPS54_ARATH		
nope	FB271_ARATH		
nope	CUL3B_ARATH		
nope	HACD2_BOVIN		
nope	HEMK2_HUMAN		
nope	TI110_PEA		
nope	CNR5_MAIZE		
nope	PDCD2_BOVIN		
nope	LRK59_ARATH		
nope	AGO1D_ORYSJ		
nope	RS19_ORYSJ		
nope	AIM32_PICGU		
nope	DHLA_XANFL		
nope	UTP23_HUMAN		
nope	VP52A_ARATH		
nope	C74A1_ORYSJ		
nope	S2P_ARATH		
nope	H2B1_ORYSJ		
nope	PRR37_ORYSI		
nope	PP113_ARATH		
nope	APM1B_ORYSJ		
nope	ACINU_HUMAN		
nope	AB17C_DANRE		
nope	BCAL1_ARATH		
nope	Y1723_ARATH		
nope	RBL13_ARATH		
nope	VP13A_DICDI		
nope	Y5933_DICDI		
nope	LE14B_LITER		
nope	C3H45_ORYSJ		
nope	NDUV2_ARATH		
nope	T1843_DICDI		
nope	SIP5_VANPO		
nope	IQM1_ARATH		
nope	ALIX_DICDI		
nope	CBSX1_ARATH		
nope	MSL2_ARATH		
nope	PPR29_ARATH		
nope	DAAF1_HUMAN		
nope	TIC_ARATH		
nope	MENG_ARATH		
nope	CXE8_ARATH		
nope	SUOX_ARATH		
nope	SKI31_ARATH		
nope	URH2_ORYSJ		
nope	ERF1Z_ARATH		
nope	AGO1B_ORYSJ		
nope	MTN1_ARATH		
nope	GLPT1_ARATH		
nope	CYP5F_ARATH		
nope	NTM1_ORYSI		
nope	RS20_ORYSJ		
nope	PP135_ARATH		
nope	PP184_ARATH		
nope	MTEF3_CHICK		
nope	MDHM_CITLA		
nope	RS29_WHEAT		
nope	MEMO1_DANRE		
nope	GID4_MOUSE		
nope	Y1343_ARATH		
nope	Y5838_ARATH		
nope	SPHK1_ARATH		
nope	EX84A_ARATH		
nope	TGT1_ARATH		
nope	SUS1_MAIZE		
nope	RTNLB_ARATH		
nope	Y1523_ARATH		
nope	IF4A_MAIZE		
nope	MMD1_ARATH		
nope	PHB3_ARATH		
nope	ADPO1_ORYSJ		
nope	GDAP2_XENTR		
nope	ERFL1_ARATH		
nope	SPT16_MAIZE		
nope	LGUL_CICAR		
nope	STT3B_ORYSJ		
nope	RAN3_ORYSJ		
nope	TET6_ARATH		
nope	HSP7R_ARATH		
nope	LFR_ARATH		
nope	RK28_ARATH		
nope	TPSBE_ZINZE		
nope	PTN2A_ARATH		
nope	MIC1_DICDI		
nope	G6PIP_ARATH		
nope	COPG2_ORYSJ		
nope	ICLN_ARATH		
nope	YI7B_SCHPO		
nope	RAA2A_ARATH		
nope	GLK1_ORYSJ		
nope	GRC10_ORYSJ		
nope	AP3D_ARATH		
nope	WRK46_ARATH		
nope	Y1719_ARATH		
nope	MTN2_ARATH		
nope	RT13_MAIZE		
nope	NDUA9_ARATH		
nope	RIBRX_MAIZE		
nope	ARFRP_RAT		
nope	XB3_ORYSJ		
nope	DEN5B_DANRE		
nope	OS9_ORYSJ		
nope	GDAP2_NEMVE		
nope	CLPB1_ORYSJ		
nope	PEPK2_ARATH		
nope	CML50_ARATH		
nope	CIR1A_MOUSE		
nope	RRF_BACHD		
nope	TIPRL_DICDI		
nope	NUDC2_RAT		
nope	GAOX2_ORYSJ		
nope	CARM1_ORYSJ		
nope	Y3333_ARATH		
nope	KCAB_ORYSJ		
nope	RDR1_ARATH		
nope	WNK4_ORYSJ		
nope	RT11_ARATH		
nope	ADT4_ARATH		
nope	NEK6_ORYSJ		
nope	YGSA_SCHPO		
nope	PP372_ARATH		
nope	C89A2_ARATH		
nope	PSDE_ARATH		
nope	EXEC2_ORYSJ		
nope	TM56B_XENLA		
